f_01,f_02,f_03,f_04,f_05,f_06,f_07,f_08,f_09,f_10,f_11,f_12,res,level
0.003772068,0.011188639,0.272813447,0.090983966,0.010385471,0.00484952,0.13063687,0.010898387,0.016720809,0.04896859,0.007785787,0.390996447,bm,3
0.00436452,0.032375987,0.195132544,0.084216,0.006448749,0.006951507,0.175528082,0.006488409,0.007023105,0.082109985,0.002729121,0.396631992,bm,3
0.004553017,0.039280698,0.002797159,0.006067047,0.003967097,0.006362513,0.441947749,0.016393224,0.008435899,0.010719824,0.011348459,0.448127314,bm,3
0.007023589,0.036545731,0.095809342,0.016200954,0.016547083,0.005624838,0.346847544,0.02039814,0.00800616,0.021346703,0.019558362,0.406091555,bm,3
0.00320355,0.062522913,0.148190156,0.013174878,0.008133967,0.01102266,0.398601832,0.011416662,0.002190545,0.018312505,0.014316087,0.308914246,bm,3
0.003505958,0.017798068,0.096508332,0.022038217,0.000960307,0.011042933,0.272838604,0.009644436,0.001992901,0.013609722,0.00633862,0.543721901,bm,3
0.00888961,0.088483302,0.111373518,0.030077826,0.019140724,0.040130202,0.330945641,0.004085259,0.004866324,0.015627608,0.012635534,0.333744452,bm,3
0.003961088,0.068053475,0.148125226,0.008136736,0.017148432,0.009543059,0.197419928,0.007548207,0.002046145,0.165022735,0.007657917,0.365337052,bm,3
0.010382104,0.058293952,0.086674195,0.050215373,0.013001885,0.011768925,0.28171384,0.0118446,0.004568228,0.10760558,0.005067599,0.358863718,bm,3
0.005068805,0.161115431,0.112614062,0.036134786,0.01139831,0.013605931,0.283736653,0.00629676,0.007832516,0.081746701,0.028359186,0.25209086,bm,3
0.009262841,0.041197048,0.133934874,0.026828953,0.01834906,0.016981508,0.283418501,0.018186147,0.004965072,0.024893663,0.008749982,0.41323235,bm,3
0.015162636,0.044056079,0.081319129,0.025475136,0.047910019,0.030050335,0.255636538,0.005718,0.008000134,0.020272978,0.011470583,0.454928432,bm,3
0.005263526,0.133864922,0.083608059,0.081893917,0.024487015,0.016006853,0.188731184,0.007209771,0.006469899,0.235621729,0.024379987,0.192463137,bm,3
0.007259876,0.075938631,0.116325931,0.034224796,0.03282143,0.022244352,0.223832044,0.009599935,0.00585395,0.026046772,0.01360469,0.432247591,bm,3
0.002161782,0.068240271,0.137635852,0.012723551,0.00356088,0.013487436,0.318833616,0.016076012,0.002918566,0.071418998,0.005861645,0.34708139,bm,3
0.003334364,0.114379253,0.10802192,0.013968323,0.007942361,0.007659996,0.337880285,0.004122114,0.003361048,0.180720556,0.013497796,0.205111983,bm,3
0.009214084,0.055520872,0.078293556,0.028180946,0.011260304,0.023168975,0.320319476,0.021452073,0.009966888,0.041769012,0.009664581,0.391189233,bm,3
0.006585408,0.042528595,0.152009339,0.096381734,0.002627423,0.004081757,0.027323698,0.004249883,0.003911421,0.027475046,0.008934911,0.623890784,bm,3
0.00215476,0.006056681,0.112183171,0.031751083,0.006073142,0.010261536,0.184214701,0.008660233,0.002443899,0.071125191,0.003728614,0.56134699,bm,3
0.01720803,0.081908974,0.155240189,0.046106696,0.052704003,0.019626669,0.340015099,0.024017898,0.013203979,0.02918636,0.003744663,0.217037439,bm,3
0.011805324,0.087777209,0.105335513,0.051404182,0.030485521,0.033590786,0.178480118,0.009576841,0.009474752,0.025672338,0.022036742,0.434360675,bm,3
0.01374248,0.031972082,0.173072604,0.00731048,0.005442493,0.01026434,0.243961745,0.011814736,0.003540603,0.075416406,0.019159466,0.404302565,bm,3
0.00455395,0.076556233,0.087678425,0.012361001,0.004851116,0.016807524,0.395893037,0.025523038,0.00327518,0.066410642,0.007171135,0.298918719,bm,3
0.003330849,0.119998053,0.015791353,0.009507173,0.002111423,0.00927598,0.350645172,0.014098081,0.001922612,0.010283425,0.007109414,0.455926463,bm,3
0.005327398,0.036620614,0.06860272,0.017038522,0.011455049,0.015475285,0.382149807,0.012650172,0.007842425,0.030720118,0.033662746,0.378455144,bm,3
0.009569508,0.023197988,0.063960138,0.008717615,0.003466522,0.00555255,0.369009676,0.00494708,0.006634931,0.016866454,0.017123292,0.470954246,bm,3
0.009924381,0.109864622,0.119920664,0.055332325,0.009189686,0.006197033,0.018132372,0.002810942,0.005394202,0.08152861,0.037580931,0.544124232,bm,3
0.004673835,0.008490875,0.145204606,0.02738642,0.009414033,0.011481225,0.227005042,0.011777193,0.001677799,0.016394225,0.004884841,0.531609907,bm,3
0.004146165,0.00567448,0.109974749,0.040185623,0.01382298,0.008215963,0.36788373,0.017725378,0.002142705,0.009140113,0.004453827,0.416634286,bm,3
0.00494595,0.046522442,0.045467076,0.007946784,0.019142563,0.029885286,0.492468064,0.010710173,0.006514179,0.008572456,0.028196914,0.299628113,bm,3
0.005251571,0.024289334,0.055781908,0.006640732,0.010030974,0.017155706,0.446250817,0.008160009,0.004942947,0.030274043,0.009478871,0.381743087,bm,3
0.009587259,0.064040776,0.092450926,0.010903343,0.033042855,0.085555938,0.372939568,0.013390845,0.013988341,0.057549915,0.029192424,0.217357809,bm,3
0.004713172,0.087020211,0.053847043,0.006346196,0.027706909,0.019079446,0.451159936,0.005338018,0.008300631,0.033964838,0.013104336,0.289419264,bm,3
0.004200571,0.041088504,0.085658792,0.005152472,0.012014726,0.015015996,0.421943532,0.009376006,0.006564169,0.016679106,0.01959116,0.362714967,bm,3
0.023726973,0.111848901,0.062070648,0.036768517,0.03567124,0.060820148,0.214425765,0.027124809,0.028630393,0.025551568,0.036616572,0.336744465,bm,3
0.007439908,0.024026896,0.054246445,0.007612168,0.021715674,0.020083461,0.406803679,0.008420936,0.005893555,0.022093884,0.0057307,0.415932694,bm,3
0.006693004,0.150404094,0.085202664,0.024980497,0.025191233,0.034904799,0.30952784,0.011211675,0.009551059,0.02776795,0.06154616,0.253019026,bm,3
0.011676471,0.049871396,0.043584124,0.022532542,0.030254925,0.036848074,0.248448927,0.015944306,0.015192137,0.053276683,0.023920173,0.448450241,bm,3
0.007403554,0.056974616,0.057495708,0.008887341,0.015427876,0.040854985,0.408769648,0.013480347,0.012860269,0.026507632,0.013762156,0.337575868,bm,3
0.006533371,0.047884469,0.051983373,0.005938956,0.018951843,0.021510261,0.37596031,0.01209174,0.009900284,0.039325978,0.010727257,0.399192158,bm,3
0.007130868,0.112486389,0.108184715,0.013669233,0.041796738,0.022039834,0.356204477,0.007690843,0.012169863,0.040201693,0.07752387,0.200901477,bm,3
0.006070436,0.072474361,0.032198316,0.009512917,0.027908285,0.01691184,0.321374641,0.010416745,0.007486796,0.045171682,0.024656362,0.425817619,bm,3
0.006355695,0.056341309,0.123875888,0.007013155,0.032339128,0.028862213,0.302662775,0.006288366,0.008916701,0.04322795,0.02330329,0.36081353,bm,3
0.006680865,0.044219873,0.092439319,0.010015258,0.033686107,0.026606952,0.573413306,0.009446754,0.008842323,0.037874552,0.039319892,0.117454799,bm,3
0.005302469,0.056325015,0.088045957,0.013093365,0.039030825,0.028239234,0.500877075,0.006150845,0.007255043,0.053925613,0.026523351,0.175231208,bm,3
0.022942209,0.049775197,0.065824523,0.033938444,0.013570545,0.049785088,0.091178028,0.002481775,0.012210395,0.040976811,0.065298137,0.552018847,bm,3
0.00292777,0.047357284,0.05028827,0.018709291,0.026784961,0.013609693,0.311054219,0.005991141,0.002613817,0.037524865,0.019671475,0.463467215,bm,3
0.01322583,0.040711451,0.056081515,0.016765271,0.015147549,0.041516556,0.26671048,0.005201677,0.009132983,0.013750578,0.035069185,0.486686924,bm,3
0.007385872,0.058839827,0.040503383,0.012221818,0.026562935,0.058839239,0.46933551,0.051116122,0.017279739,0.020694916,0.013503439,0.2237172,bm,3
0.00770105,0.061511014,0.007844862,0.013431305,0.009150804,0.019089216,0.546525119,0.015628733,0.005550802,0.009615495,0.014481597,0.289470003,bm,3
0.008207603,0.062743589,0.060251505,0.021932282,0.030445818,0.06032236,0.402383539,0.020216146,0.009071739,0.045435881,0.020790249,0.258199289,bm,3
0.004068916,0.037669073,0.049036679,0.008298643,0.03698036,0.025035826,0.401549457,0.007635207,0.005933492,0.121577799,0.041432027,0.26078252,bm,3
0.006078082,0.040475951,0.071730642,0.00564478,0.020374815,0.015442934,0.456936818,0.007358205,0.017828108,0.011862204,0.035073353,0.311194108,bm,3
0.00371316,0.04045418,0.0375143,0.009052916,0.009016787,0.018710661,0.435061836,0.008847143,0.007748837,0.023818404,0.00875854,0.397303236,bm,3
0.275006333,0.001630329,0.011336553,0.003511232,0.276052888,0.006815758,0.041065494,0.372592873,0.005938172,0.000296678,0.002273843,0.003479849,c,4
0.292795149,0.001622587,0.010557489,0.003301172,0.215570795,0.007806842,0.059003327,0.399143416,0.003075228,0.000694654,0.000909533,0.005519807,c,4
0.206618119,0.002644742,0.013325565,0.005535564,0.243848778,0.012280509,0.071920281,0.409269416,0.009572682,0.001565913,0.0021212,0.021297229,c,4
0.207410056,0.002534122,0.013470565,0.005656621,0.241911518,0.012672954,0.072184934,0.408532394,0.009908507,0.001560356,0.002112659,0.022045314,c,4
0.322074364,0.002577796,0.009886114,0.004133823,0.230532068,0.004797773,0.047133103,0.365101811,0.006080475,0.001014382,0.001852181,0.00481611,c,4
0.161083475,0.004708472,0.008825486,0.004987572,0.169946219,0.006909529,0.086557582,0.538696782,0.003254359,0.001104648,0.000601329,0.013324548,c,4
0.102508743,0.002310459,0.007230996,0.003201381,0.255787288,0.015480748,0.043825089,0.550759104,0.012534484,0.000918139,0.001724956,0.003718613,c,4
0.166657979,0.003849119,0.00812702,0.001004333,0.050700841,0.009657349,0.07722316,0.656180811,0.019949942,0.00189304,0.001490874,0.003265531,c,4
0.142918253,0.002500467,0.0044595,0.006277529,0.227930761,0.003849341,0.064518153,0.527856115,0.012414486,0.001232472,0.000985186,0.005057736,c,4
0.315962696,0.00158096,0.030605939,0.003243555,0.277216073,0.007695747,0.053737171,0.249315837,0.012450618,0.001354508,0.003897294,0.042939602,c,4
0.142103932,0.001592836,0.013908608,0.002384242,0.228293696,0.021362473,0.071138092,0.491817495,0.005210845,0.000510075,0.001129059,0.020548647,c,4
0.245953185,0.001573039,0.009614219,0.003890279,0.181485823,0.010010317,0.05184893,0.474953824,0.005790531,0.000655448,0.000853472,0.013370934,c,4
0.101949369,0.00149943,0.031530007,0.006135119,0.352696394,0.009254672,0.070385499,0.369143449,0.008506089,0.001225423,0.001003581,0.046670969,c,4
0.258134668,0.001216694,0.012174536,0.00422562,0.239564856,0.007914926,0.046585746,0.418193769,0.004553578,0.000616636,0.001219941,0.005599031,c,4
0.331937264,0.002715816,0.028341599,0.003195417,0.229803445,0.005848563,0.047029463,0.290688454,0.016814326,0.002021221,0.002689324,0.03891511,c,4
0.293057795,0.002498468,0.013720285,0.003515233,0.323296368,0.006571911,0.039754209,0.304924038,0.003948924,0.000554852,0.001211774,0.006946144,c,4
0.411140283,0.003199763,0.020527537,0.005737732,0.225973639,0.008958843,0.039031884,0.257347034,0.004184306,0.001085787,0.00517675,0.017636444,c,4
0.308072854,0.002702914,0.011245888,0.001539468,0.038295604,0.004492976,0.05661472,0.551753407,0.008341531,0.000614138,0.003684161,0.012642338,c,4
0.200551489,0.002560145,0.004161258,0.002146729,0.161695561,0.011851993,0.056806437,0.539470171,0.005730857,0.000929073,0.000663253,0.013433034,c,4
0.393051446,0.002403209,0.031554221,0.002875004,0.156216584,0.006961916,0.02349794,0.280296627,0.004663774,0.000800469,0.083074001,0.014604809,c,4
0.499698478,0.035912982,0.01243395,0.004803512,0.08938074,0.004513761,0.033382065,0.285927194,0.006558755,0.00107718,0.003619023,0.02269236,c,4
0.310117739,0.00253864,0.00997988,0.002141648,0.029868358,0.007411443,0.044794878,0.527937002,0.009011712,0.001713865,0.002187948,0.052296888,c,4
0.203698286,0.001967907,0.010114445,0.003257919,0.166283268,0.013149808,0.048520734,0.522042727,0.010130189,0.000993496,0.000901556,0.018939664,c,4
0.098157909,0.00234893,0.014039951,0.007300023,0.263085677,0.02352909,0.188285643,0.366665157,0.008967576,0.001755007,0.001254335,0.024610702,c,4
0.157430053,0.002156711,0.003460702,0.007903548,0.447648962,0.005681306,0.036311842,0.314450256,0.01222593,0.000673535,0.001607208,0.010449946,c,4
0.369434258,0.002991626,0.006149688,0.002488732,0.241301375,0.003760039,0.012014183,0.305893804,0.02410748,0.006062729,0.00236335,0.023432736,c,4
0.417117717,0.001696811,0.006409281,0.002056806,0.222810005,0.00575151,0.013652086,0.281715584,0.021047652,0.003261215,0.008205705,0.016275628,c,4
0.31740565,0.00140815,0.002644245,0.001294065,0.220358674,0.004345586,0.011121802,0.390906926,0.024579494,0.006349228,0.001705876,0.017880303,c,4
0.286193127,0.001518049,0.013573918,0.003114092,0.257584734,0.007596965,0.011880375,0.24043985,0.057776437,0.010707692,0.03171929,0.077895472,c,4
0.392569277,0.0019902,0.006367649,0.001624683,0.163763727,0.001598081,0.010981196,0.375919429,0.030105458,0.003575683,0.002435359,0.009069257,c,4
0.468249529,0.00257594,0.004630427,0.001071466,0.07907525,0.002283795,0.011495957,0.358404742,0.060238138,0.004814121,0.00235908,0.004801554,c,4
0.196814852,0.002007559,0.017286686,0.003461843,0.39707274,0.013679831,0.018366134,0.311097787,0.025877936,0.00341783,0.00268727,0.008229532,c,4
0.311061967,0.001797161,0.011402008,0.002755823,0.240107935,0.007708796,0.016488753,0.303795621,0.031779768,0.004296798,0.016926068,0.051879303,c,4
0.223375296,0.003944443,0.01338502,0.004628548,0.348069101,0.008233293,0.01571163,0.295782759,0.053718323,0.006887506,0.007930622,0.018333458,c,4
0.436388637,0.009216171,0.007870427,0.001952888,0.089815246,0.006238489,0.024885077,0.360351949,0.033152506,0.009366546,0.006823467,0.013938596,c,4
0.320174381,0.001638136,0.013773001,0.002804448,0.217098699,0.005752201,0.008857954,0.349482086,0.029375672,0.005493624,0.010791228,0.034758569,c,4
0.420726166,0.003778563,0.011378129,0.00249075,0.266859647,0.00550471,0.007675799,0.17775228,0.025939452,0.002955124,0.006028027,0.068911353,c,4
0.403845339,0.002062586,0.001621969,0.001945264,0.16230855,0.004375945,0.018736225,0.358567797,0.018539229,0.006169605,0.001861722,0.01996577,c,4
0.526724681,0.002572349,0.00729679,0.001307913,0.147394578,0.004028886,0.009418409,0.261263816,0.02096056,0.002266172,0.005070679,0.011695167,c,4
0.612199497,0.002969021,0.019874051,0.000595977,0.023317487,0.001357017,0.003658038,0.27948816,0.02756365,0.005322958,0.014217548,0.009436597,c,4
0.264580881,0.001327961,0.055622276,0.002641741,0.162226513,0.010172029,0.013071188,0.414670368,0.033398768,0.004402446,0.019747592,0.018138237,c,4
0.63756522,0.003399191,0.032381043,0.001867462,0.058513666,0.003287428,0.008834306,0.188140879,0.011034123,0.008721496,0.031582972,0.014672215,c,4
0.173648643,0.002428978,0.047100569,0.007277618,0.597782207,0.012243764,0.016922812,0.041728659,0.040359955,0.004022381,0.011496536,0.044987876,c,4
0.458681484,0.002283475,0.023416029,0.003001455,0.199259771,0.004844734,0.008846089,0.179737258,0.041909769,0.006576457,0.013168955,0.058274524,c,4
0.200588956,0.001121002,0.003031026,0.001382391,0.196688462,0.004012019,0.011847058,0.522339403,0.045800614,0.002399749,0.002213105,0.008576215,c,4
0.147001819,0.002073749,0.004388906,0.004312307,0.084818749,0.004231105,0.046621457,0.641918156,0.042772596,0.006546263,0.003353378,0.011961516,c,4
0.50729293,0.001832148,0.006750339,0.001186429,0.071746254,0.005250771,0.030131778,0.3006639,0.055495531,0.009728158,0.003884544,0.006037219,c,4
0.24799619,0.001343218,0.004133866,0.002525233,0.175532086,0.001095525,0.025724435,0.494992738,0.034926128,0.002856158,0.001469494,0.007404929,c,4
0.379732965,0.00290685,0.026857575,0.002526475,0.186545806,0.006293474,0.016154381,0.290868892,0.026717863,0.006523245,0.004937367,0.049935106,c,4
0.814722268,0.004746525,0.017985668,0.000931457,0.011136846,0.001742843,0.002427476,0.107033935,0.016877812,0.005772285,0.007811968,0.008810916,c,4
0.378168048,0.00348485,0.004892372,0.003911174,0.32497905,0.0144575,0.012521035,0.233457436,0.006316006,0.000729903,0.001504213,0.015578412,c,4
0.387961273,0.003884064,0.006634473,0.004074521,0.227458653,0.005016479,0.023878026,0.298162495,0.004524839,0.021981202,0.002776222,0.013647753,c,4
0.295465879,0.002630442,0.013187439,0.005247787,0.317417039,0.01224746,0.016961739,0.237370828,0.021226205,0.003278343,0.004553044,0.070413794,c,4
0.29516403,0.002681559,0.005293812,0.003035163,0.306005966,0.012014033,0.01462309,0.341356658,0.004238621,0.004415732,0.002493103,0.008678235,c,4
0.299180159,0.002223965,0.00719203,0.005376876,0.28281471,0.018498977,0.014617529,0.326472655,0.006952761,0.000829049,0.001442718,0.034398573,c,4
0.336636696,0.002361084,0.022107784,0.004773744,0.329244964,0.01326752,0.021547023,0.16775137,0.016205505,0.007595154,0.007943773,0.070565383,c,4
0.280161976,0.003893006,0.015952709,0.006745168,0.34557838,0.006183053,0.024334278,0.295687008,0.004044619,0.000857903,0.005659465,0.010902435,c,4
0.228372808,0.00295265,0.005951836,0.003283467,0.276452018,0.005538155,0.013781483,0.444557907,0.005085553,0.000979086,0.004014667,0.00903037,c,4
0.343204377,0.003714597,0.006040043,0.003961879,0.109860402,0.010343157,0.011092011,0.489507547,0.012274818,0.001284846,0.001756201,0.006960122,c,4
0.346568454,0.002450294,0.011421895,0.003978197,0.332431727,0.008347439,0.023685829,0.210350773,0.00732015,0.007871129,0.004858433,0.040715679,c,4
0.210868286,0.004659319,0.014362666,0.017723444,0.230667631,0.017174651,0.028257079,0.44330976,0.012596416,0.005094014,0.004964671,0.010322063,c,4
0.228358872,0.003439776,0.015373256,0.006808165,0.378278008,0.008592878,0.038992245,0.193314276,0.012130337,0.009720616,0.005230677,0.099760893,c,4
0.657767837,0.003319736,0.013851771,0.000980097,0.073321938,0.003222095,0.011409981,0.203917654,0.004683824,0.001370446,0.010571435,0.015583186,c,4
0.558411777,0.003856457,0.01014587,0.002143244,0.10730603,0.003769709,0.018751564,0.271659256,0.006868455,0.004857305,0.00493615,0.007294182,c,4
0.249110801,0.002640261,0.004385424,0.003143826,0.24098287,0.016072503,0.02006344,0.447339178,0.00595869,0.001189353,0.002538135,0.006575519,c,4
0.255975928,0.0016624,0.008727579,0.003221686,0.244320287,0.01139409,0.040034067,0.311182589,0.04317482,0.001886537,0.004685238,0.073734779,c,4
0.250931038,0.002115698,0.005392842,0.004441523,0.276796192,0.012752977,0.024961253,0.403142146,0.007175937,0.005753458,0.001792201,0.004744734,c,4
0.463013379,0.003242897,0.014862587,0.002657929,0.198966401,0.00906534,0.019058134,0.234766854,0.005856401,0.002238222,0.007263245,0.03900861,c,4
0.185719949,0.001878504,0.015385711,0.012326227,0.63857994,0.019425519,0.008467993,0.091883637,0.021365681,0.000980285,0.001052648,0.002933906,c,4
0.67429576,0.063115242,0.003155349,0.003411155,0.218190188,0.00507206,0.001456484,0.00368069,0.008414113,0.002056654,0.005680192,0.011472113,c,4
0.667793009,0.00422873,0.011519069,0.001281336,0.171787142,0.007018536,0.008016664,0.093618846,0.003271614,0.001442333,0.01132968,0.01869304,c,4
